right_hip_pitch,right_hip_roll,right_hip_slide,right_ankle_roll,right_ankle_pitch,left_hip_pitch,left_hip_roll,left_hip_slide,left_ankle_roll,left_ankle_pitch,zmpx,zmpy,
-0.0010375,0.1492,0.81474,-0.1492,0.0010375,-0.0010375,-0.15015,0.81486,0.15015,0.0010375,0,0
-0.0010375,0.1492,0.81474,-0.1492,0.0010375,-0.0010375,-0.15015,0.81486,0.15015,0.0010375,0,0
-0.0010375,0.1492,0.81474,-0.1492,0.0010375,-0.0010375,-0.15015,0.81486,0.15015,0.0010375,0,0
-0.0010375,0.1492,0.81474,-0.1492,0.0010375,-0.0010375,-0.15015,0.81486,0.15015,0.0010375,0,0
-0.0010375,0.1492,0.81474,-0.1492,0.0010375,-0.0010375,-0.15015,0.81486,0.15015,0.0010375,0,0
-0.0010375,0.1492,0.81474,-0.1492,0.0010375,-0.0010375,-0.15015,0.81486,0.15015,0.0010375,0,0
-0.0010375,0.1492,0.81474,-0.1492,0.0010375,-0.0010375,-0.15015,0.81486,0.15015,0.0010375,0,0
-0.0010375,0.1492,0.81474,-0.1492,0.0010375,-0.0010375,-0.15015,0.81486,0.15015,0.0010375,0,0
-0.0010375,0.1492,0.81474,-0.1492,0.0010375,-0.0010375,-0.15015,0.81486,0.15015,0.0010375,0,0
-0.0010375,0.1492,0.81474,-0.1492,0.0010375,-0.0010375,-0.15015,0.81486,0.15015,0.0010375,0,0
-0.0010375,0.1492,0.81474,-0.1492,0.0010375,-0.0010375,-0.15015,0.81486,0.15015,0.0010375,0,0
-0.0010375,0.1492,0.81474,-0.1492,0.0010375,-0.0010375,-0.15015,0.81486,0.15015,0.0010375,0,0
-0.0010375,0.1492,0.81474,-0.1492,0.0010375,-0.0010375,-0.15015,0.81486,0.15015,0.0010375,0,0
-0.0010375,0.1492,0.81474,-0.1492,0.0010375,-0.0010375,-0.15015,0.81486,0.15015,0.0010375,0,0
-0.0010375,0.1492,0.81474,-0.1492,0.0010375,-0.0010375,-0.15015,0.81486,0.15015,0.0010375,0,0
-0.0010375,0.1492,0.81474,-0.1492,0.0010375,-0.0010375,-0.15015,0.81486,0.15015,0.0010375,0,0
-0.0010375,0.1492,0.81474,-0.1492,0.0010375,-0.0010375,-0.15015,0.81486,0.15015,0.0010375,0,0
-0.0010375,0.1492,0.81474,-0.1492,0.0010375,-0.0010375,-0.15015,0.81486,0.15015,0.0010375,0,0
-0.0010375,0.1492,0.81474,-0.1492,0.0010375,-0.0010375,-0.15015,0.81486,0.15015,0.0010375,0,0
-0.0010375,0.1492,0.81474,-0.1492,0.0010375,-0.0010375,-0.15015,0.81486,0.15015,0.0010375,0,0
-0.0010375,0.1492,0.81474,-0.1492,0.0010375,-0.0010375,-0.15015,0.81486,0.15015,0.0010375,0,0
-0.0010375,0.1492,0.81474,-0.1492,0.0010375,-0.0010375,-0.15015,0.81486,0.15015,0.0010375,0,0
-0.0010375,0.1492,0.81474,-0.1492,0.0010375,-0.0010375,-0.15015,0.81486,0.15015,0.0010375,0,0
-0.0010375,0.1492,0.81474,-0.1492,0.0010375,-0.0010375,-0.15015,0.81486,0.15015,0.0010375,0,0
-0.0010375,0.1492,0.81474,-0.1492,0.0010375,-0.0010375,-0.15015,0.81486,0.15015,0.0010375,0,0
-0.0010375,0.1492,0.81474,-0.1492,0.0010375,-0.0010375,-0.15015,0.81486,0.15015,0.0010375,0,0
-0.0010375,0.1492,0.81474,-0.1492,0.0010375,-0.0010375,-0.15015,0.81486,0.15015,0.0010375,0,0
-0.0010375,0.1492,0.81474,-0.1492,0.0010375,-0.0010375,-0.15015,0.81486,0.15015,0.0010375,0,0
-0.0010375,0.1492,0.81474,-0.1492,0.0010375,-0.0010375,-0.15015,0.81486,0.15015,0.0010375,0,0
-0.0010375,0.1492,0.81474,-0.1492,0.0010375,-0.0010375,-0.15015,0.81486,0.15015,0.0010375,0,0
-0.0010375,0.1492,0.81474,-0.1492,0.0010375,-0.0010375,-0.15015,0.81486,0.15015,0.0010375,0,0
-0.0010375,0.1492,0.81474,-0.1492,0.0010375,-0.0010375,-0.15015,0.81486,0.15015,0.0010375,0,0
-0.0010375,0.1492,0.81474,-0.1492,0.0010375,-0.0010375,-0.15015,0.81486,0.15015,0.0010375,0,0
-0.0010375,0.1492,0.81474,-0.1492,0.0010375,-0.0010375,-0.15015,0.81486,0.15015,0.0010375,0,0
-0.0010375,0.1492,0.81474,-0.1492,0.0010375,-0.0010375,-0.15015,0.81486,0.15015,0.0010375,0,0
-0.0010375,0.1492,0.81474,-0.1492,0.0010375,-0.0010375,-0.15015,0.81486,0.15015,0.0010375,0,0
-0.0010375,0.1492,0.81474,-0.1492,0.0010375,-0.0010375,-0.15015,0.81486,0.15015,0.0010375,0,0
-0.0010375,0.1492,0.81474,-0.1492,0.0010375,-0.0010375,-0.15015,0.81486,0.15015,0.0010375,0,0
-0.0010375,0.1492,0.81474,-0.1492,0.0010375,-0.0010375,-0.15015,0.81486,0.15015,0.0010375,0,0
-0.0010375,0.1492,0.81474,-0.1492,0.0010375,-0.0010375,-0.15015,0.81486,0.15015,0.0010375,0,0
-0.0010375,0.1492,0.81474,-0.1492,0.0010375,-0.0010375,-0.15015,0.81486,0.15015,0.0010375,0,0
-0.0010375,0.1492,0.81474,-0.1492,0.0010375,-0.0010375,-0.15015,0.81486,0.15015,0.0010375,0,0
-0.0010375,0.1492,0.81474,-0.1492,0.0010375,-0.0010375,-0.15015,0.81486,0.15015,0.0010375,0,0
-0.0010375,0.1492,0.81474,-0.1492,0.0010375,-0.0010375,-0.15015,0.81486,0.15015,0.0010375,0,0
-0.0010375,0.1492,0.81474,-0.1492,0.0010375,-0.0010375,-0.15015,0.81486,0.15015,0.0010375,0,0
-0.0010375,0.1492,0.81474,-0.1492,0.0010375,-0.0010375,-0.15015,0.81486,0.15015,0.0010375,0,0
-0.0010375,0.1492,0.81474,-0.1492,0.0010375,-0.0010375,-0.15015,0.81486,0.15015,0.0010375,0,0
-0.0010375,0.1492,0.81474,-0.1492,0.0010375,-0.0010375,-0.15015,0.81486,0.15015,0.0010375,0,0
-0.0010375,0.1492,0.81474,-0.1492,0.0010375,-0.0010375,-0.15015,0.81486,0.15015,0.0010375,0,0
-0.0010375,0.1492,0.81474,-0.1492,0.0010375,-0.0010375,-0.15015,0.81486,0.15015,0.0010375,0,0
-0.0010375,0.1492,0.81474,-0.1492,0.0010375,-0.0010375,-0.15015,0.81486,0.15015,0.0010375,0,0
-0.0010375,0.1492,0.81474,-0.1492,0.0010375,-0.0010375,-0.15015,0.81486,0.15015,0.0010375,0,0
-0.0010375,0.1492,0.81474,-0.1492,0.0010375,-0.0010375,-0.15015,0.81486,0.15015,0.0010375,0,0
-0.0010375,0.1492,0.81474,-0.1492,0.0010375,-0.0010375,-0.15015,0.81486,0.15015,0.0010375,0,0
-0.0010375,0.1492,0.81474,-0.1492,0.0010375,-0.0010375,-0.15015,0.81486,0.15015,0.0010375,0,0
-0.0010375,0.1492,0.81474,-0.1492,0.0010375,-0.0010375,-0.15015,0.81486,0.15015,0.0010375,0,0
-0.0010375,0.1492,0.81474,-0.1492,0.0010375,-0.0010375,-0.15015,0.81486,0.15015,0.0010375,0,0
-0.0010375,0.1492,0.81474,-0.1492,0.0010375,-0.0010375,-0.15015,0.81486,0.15015,0.0010375,0,0
-0.0010375,0.1492,0.81474,-0.1492,0.0010375,-0.0010375,-0.15015,0.81486,0.15015,0.0010375,0,0
-0.0010375,0.1492,0.81474,-0.1492,0.0010375,-0.0010375,-0.15015,0.81486,0.15015,0.0010375,0,0
-0.0010375,0.1492,0.81474,-0.1492,0.0010375,-0.0010375,-0.15015,0.81486,0.15015,0.0010375,0,0
-0.0010375,0.1492,0.81474,-0.1492,0.0010375,-0.0010375,-0.15015,0.81486,0.15015,0.0010375,0,0
-0.0010375,0.1492,0.81474,-0.1492,0.0010375,-0.0010375,-0.15015,0.81486,0.15015,0.0010375,0,0
-0.0010375,0.1492,0.81474,-0.1492,0.0010375,-0.0010375,-0.15015,0.81486,0.15015,0.0010375,0,0
-0.0010375,0.1492,0.81474,-0.1492,0.0010375,-0.0010375,-0.15015,0.81486,0.15015,0.0010375,0,0
-0.0010375,0.1492,0.81474,-0.1492,0.0010375,-0.0010375,-0.15015,0.81486,0.15015,0.0010375,0,0
-0.0010375,0.1492,0.81474,-0.1492,0.0010375,-0.0010375,-0.15015,0.81486,0.15015,0.0010375,0,0
-0.0010375,0.1492,0.81474,-0.1492,0.0010375,-0.0010375,-0.15015,0.81486,0.15015,0.0010375,0,0
-0.0010375,0.1492,0.81474,-0.1492,0.0010375,-0.0010375,-0.15015,0.81486,0.15015,0.0010375,0,0
-0.0010375,0.1492,0.81474,-0.1492,0.0010375,-0.0010375,-0.15015,0.81486,0.15015,0.0010375,0,0
-0.0010375,0.1492,0.81474,-0.1492,0.0010375,-0.0010375,-0.15015,0.81486,0.15015,0.0010375,0,0
-0.0010375,0.1492,0.81474,-0.1492,0.0010375,-0.0010375,-0.15015,0.81486,0.15015,0.0010375,0,0
-0.0010375,0.1492,0.81474,-0.1492,0.0010375,-0.0010375,-0.15015,0.81486,0.15015,0.0010375,0,0
-0.0010375,0.1492,0.81474,-0.1492,0.0010375,-0.0010375,-0.15015,0.81486,0.15015,0.0010375,0,0
-0.0010375,0.1492,0.81474,-0.1492,0.0010375,-0.0010375,-0.15015,0.81486,0.15015,0.0010375,0,0
-0.0010375,0.1492,0.81474,-0.1492,0.0010375,-0.0010375,-0.15015,0.81486,0.15015,0.0010375,0,0
-0.0010375,0.1492,0.81474,-0.1492,0.0010375,-0.0010375,-0.15015,0.81486,0.15015,0.0010375,0,0
-0.0010375,0.1492,0.81474,-0.1492,0.0010375,-0.0010375,-0.15015,0.81486,0.15015,0.0010375,0,0
-0.0010375,0.1492,0.81474,-0.1492,0.0010375,-0.0010375,-0.15015,0.81486,0.15015,0.0010375,0,0
-0.0010375,0.1492,0.81474,-0.1492,0.0010375,-0.0010375,-0.15015,0.81486,0.15015,0.0010375,0,0
-0.0010375,0.1492,0.81474,-0.1492,0.0010375,-0.0010375,-0.15015,0.81486,0.15015,0.0010375,0,0
-0.0010375,0.1492,0.81474,-0.1492,0.0010375,-0.0010375,-0.15015,0.81486,0.15015,0.0010375,0,0
-0.0010375,0.1492,0.81474,-0.1492,0.0010375,-0.0010375,-0.15015,0.81486,0.15015,0.0010375,0,0
-0.0010375,0.1492,0.81474,-0.1492,0.0010375,-0.0010375,-0.15015,0.81486,0.15015,0.0010375,0,0
-0.0010375,0.1492,0.81474,-0.1492,0.0010375,-0.0010375,-0.15015,0.81486,0.15015,0.0010375,0,0
-0.0010375,0.1492,0.81474,-0.1492,0.0010375,-0.0010375,-0.15015,0.81486,0.15015,0.0010375,0,0
-0.0010375,0.1492,0.81474,-0.1492,0.0010375,-0.0010375,-0.15015,0.81486,0.15015,0.0010375,0,0
-0.0010375,0.1492,0.81474,-0.1492,0.0010375,-0.0010375,-0.15015,0.81486,0.15015,0.0010375,0,0
-0.0010375,0.1492,0.81474,-0.1492,0.0010375,-0.0010375,-0.15015,0.81486,0.15015,0.0010375,0,0
-0.0010375,0.1492,0.81474,-0.1492,0.0010375,-0.0010375,-0.15015,0.81486,0.15015,0.0010375,0,0
-0.0010375,0.1492,0.81474,-0.1492,0.0010375,-0.0010375,-0.15015,0.81486,0.15015,0.0010375,0,0
-0.0010375,0.1492,0.81474,-0.1492,0.0010375,-0.0010375,-0.15015,0.81486,0.15015,0.0010375,0,0
-0.0010375,0.1492,0.81474,-0.1492,0.0010375,-0.0010375,-0.15015,0.81486,0.15015,0.0010375,0,0
-0.0010375,0.1492,0.81474,-0.1492,0.0010375,-0.0010375,-0.15015,0.81486,0.15015,0.0010375,0,0
-0.0010375,0.1492,0.81474,-0.1492,0.0010375,-0.0010375,-0.15015,0.81486,0.15015,0.0010375,0,0
-0.0010375,0.1492,0.81474,-0.1492,0.0010375,-0.0010375,-0.15015,0.81486,0.15015,0.0010375,0,0
-0.0010375,0.1492,0.81474,-0.1492,0.0010375,-0.0010375,-0.15015,0.81486,0.15015,0.0010375,0,0
-0.0010375,0.1492,0.81474,-0.1492,0.0010375,-0.0010375,-0.15015,0.81486,0.15015,0.0010375,0,0
-0.0010375,0.1492,0.81474,-0.1492,0.0010375,-0.0010375,-0.15015,0.81486,0.15015,0.0010375,0,0
-0.0010375,0.1492,0.81474,-0.1492,0.0010375,-0.0010375,-0.15015,0.81486,0.15015,0.0010375,0,0
-0.0010375,0.1492,0.81474,-0.1492,0.0010375,-0.0010375,-0.15015,0.81486,0.15015,0.0010375,0,0
-0.0010375,0.1492,0.81474,-0.1492,0.0010375,-0.0010375,-0.15015,0.81486,0.15015,0.0010375,0,0
-0.0010375,0.1492,0.81474,-0.1492,0.0010375,-0.0010375,-0.15015,0.81486,0.15015,0.0010375,0,0
-0.0010375,0.1492,0.81474,-0.1492,0.0010375,-0.0010375,-0.15015,0.81486,0.15015,0.0010375,0,0
-0.0010375,0.1492,0.81474,-0.1492,0.0010375,-0.0010375,-0.15015,0.81486,0.15015,0.0010375,0,0
-0.0010375,0.1492,0.81474,-0.1492,0.0010375,-0.0010375,-0.15015,0.81486,0.15015,0.0010375,0,0
-0.0010375,0.1492,0.81474,-0.1492,0.0010375,-0.0010375,-0.15015,0.81486,0.15015,0.0010375,0,0
-0.0010375,0.1492,0.81474,-0.1492,0.0010375,-0.0010375,-0.15015,0.81486,0.15015,0.0010375,0,0
-0.0010375,0.1492,0.81474,-0.1492,0.0010375,-0.0010375,-0.15015,0.81486,0.15015,0.0010375,0,0
-0.0010375,0.1492,0.81474,-0.1492,0.0010375,-0.0010375,-0.15015,0.81486,0.15015,0.0010375,0,0
-0.0010375,0.1492,0.81474,-0.1492,0.0010375,-0.0010375,-0.15015,0.81486,0.15015,0.0010375,0,0
-0.0010375,0.1492,0.81474,-0.1492,0.0010375,-0.0010375,-0.15015,0.81486,0.15015,0.0010375,0,0
-0.0010375,0.1492,0.81474,-0.1492,0.0010375,-0.0010375,-0.15015,0.81486,0.15015,0.0010375,0,0
-0.0010375,0.1492,0.81474,-0.1492,0.0010375,-0.0010375,-0.15015,0.81486,0.15015,0.0010375,0,0
-0.0010375,0.1492,0.81474,-0.1492,0.0010375,-0.0010375,-0.15015,0.81486,0.15015,0.0010375,0,0
-0.0010375,0.1492,0.81474,-0.1492,0.0010375,-0.0010375,-0.15015,0.81486,0.15015,0.0010375,0,0
-0.0010375,0.1492,0.81474,-0.1492,0.0010375,-0.0010375,-0.15015,0.81486,0.15015,0.0010375,0,0
-0.0010375,0.1492,0.81474,-0.1492,0.0010375,-0.0010375,-0.15015,0.81486,0.15015,0.0010375,0,0
-0.0010375,0.1492,0.81474,-0.1492,0.0010375,-0.0010375,-0.15015,0.81486,0.15015,0.0010375,0,0
-0.0010375,0.1492,0.81474,-0.1492,0.0010375,-0.0010375,-0.15015,0.81486,0.15015,0.0010375,0,0
-0.0010375,0.1492,0.81474,-0.1492,0.0010375,-0.0010375,-0.15015,0.81486,0.15015,0.0010375,0,0
-0.0010375,0.1492,0.81474,-0.1492,0.0010375,-0.0010375,-0.15015,0.81486,0.15015,0.0010375,0,0
-0.0010375,0.1492,0.81474,-0.1492,0.0010375,-0.0010375,-0.15015,0.81486,0.15015,0.0010375,0,0
-0.0010375,0.1492,0.81474,-0.1492,0.0010375,-0.0010375,-0.15015,0.81486,0.15015,0.0010375,0,0
-0.0010375,0.1492,0.81474,-0.1492,0.0010375,-0.0010375,-0.15015,0.81486,0.15015,0.0010375,0,0
-0.0010375,0.1492,0.81474,-0.1492,0.0010375,-0.0010375,-0.15015,0.81486,0.15015,0.0010375,0,0
-0.0010375,0.1492,0.81474,-0.1492,0.0010375,-0.0010375,-0.15015,0.81486,0.15015,0.0010375,0,0
-0.0010375,0.1492,0.81474,-0.1492,0.0010375,-0.0010375,-0.15015,0.81486,0.15015,0.0010375,0,0
-0.0010375,0.1492,0.81474,-0.1492,0.0010375,-0.0010375,-0.15015,0.81486,0.15015,0.0010375,0,0
-0.0010375,0.1492,0.81474,-0.1492,0.0010375,-0.0010375,-0.15015,0.81486,0.15015,0.0010375,0,0
-0.0010375,0.1492,0.81474,-0.1492,0.0010375,-0.0010375,-0.15015,0.81486,0.15015,0.0010375,0,0
-0.0010375,0.1492,0.81474,-0.1492,0.0010375,-0.0010375,-0.15015,0.81486,0.15015,0.0010375,0,0
-0.0010375,0.1492,0.81474,-0.1492,0.0010375,-0.0010375,-0.15015,0.81486,0.15015,0.0010375,0,0
-0.0010375,0.1492,0.81474,-0.1492,0.0010375,-0.0010375,-0.15015,0.81486,0.15015,0.0010375,0,0
-0.0010375,0.1492,0.81474,-0.1492,0.0010375,-0.0010375,-0.15015,0.81486,0.15015,0.0010375,0,0
-0.0010375,0.1492,0.81474,-0.1492,0.0010375,-0.0010375,-0.15015,0.81486,0.15015,0.0010375,0,0
-0.0010375,0.1492,0.81474,-0.1492,0.0010375,-0.0010375,-0.15015,0.81486,0.15015,0.0010375,0,0
-0.0010375,0.1492,0.81474,-0.1492,0.0010375,-0.0010375,-0.15015,0.81486,0.15015,0.0010375,0,0
-0.0010375,0.1492,0.81474,-0.1492,0.0010375,-0.0010375,-0.15015,0.81486,0.15015,0.0010375,0,0
-0.0010375,0.1492,0.81474,-0.1492,0.0010375,-0.0010375,-0.15015,0.81486,0.15015,0.0010375,0,0
-0.0010375,0.1492,0.81474,-0.1492,0.0010375,-0.0010375,-0.15015,0.81486,0.15015,0.0010375,0,0
-0.0010375,0.1492,0.81474,-0.1492,0.0010375,-0.0010375,-0.15015,0.81486,0.15015,0.0010375,0,0
-0.0010375,0.1492,0.81474,-0.1492,0.0010375,-0.0010375,-0.15015,0.81486,0.15015,0.0010375,0,0
-0.0010375,0.1492,0.81474,-0.1492,0.0010375,-0.0010375,-0.15015,0.81486,0.15015,0.0010375,0,0
-0.0010375,0.1492,0.81474,-0.1492,0.0010375,-0.0010375,-0.15015,0.81486,0.15015,0.0010375,0,0
-0.0010375,0.1492,0.81474,-0.1492,0.0010375,-0.0010375,-0.15015,0.81486,0.15015,0.0010375,0,0
-0.0010375,0.1492,0.81474,-0.1492,0.0010375,-0.0010375,-0.15015,0.81486,0.15015,0.0010375,0,0
-0.0010375,0.1492,0.81474,-0.1492,0.0010375,-0.0010375,-0.15015,0.81486,0.15015,0.0010375,0,0
-0.0010375,0.1492,0.81474,-0.1492,0.0010375,-0.0010375,-0.15015,0.81486,0.15015,0.0010375,0,0
-0.0010375,0.1492,0.81474,-0.1492,0.0010375,-0.0010375,-0.15015,0.81486,0.15015,0.0010375,0,0
-0.0010375,0.1492,0.81474,-0.1492,0.0010375,-0.0010375,-0.15015,0.81486,0.15015,0.0010375,0,0
-0.0010375,0.1492,0.81474,-0.1492,0.0010375,-0.0010375,-0.15015,0.81486,0.15015,0.0010375,0,0
-0.0010375,0.1492,0.81474,-0.1492,0.0010375,-0.0010375,-0.15015,0.81486,0.15015,0.0010375,0,0
-0.0010375,0.1492,0.81474,-0.1492,0.0010375,-0.0010375,-0.15015,0.81486,0.15015,0.0010375,0,0
-0.0010375,0.1492,0.81474,-0.1492,0.0010375,-0.0010375,-0.15015,0.81486,0.15015,0.0010375,0,0
-0.0010375,0.1492,0.81474,-0.1492,0.0010375,-0.0010375,-0.15015,0.81486,0.15015,0.0010375,0,0
-0.0010375,0.1492,0.81474,-0.1492,0.0010375,-0.0010375,-0.15015,0.81486,0.15015,0.0010375,0,0
-0.0010375,0.1492,0.81474,-0.1492,0.0010375,-0.0010375,-0.15015,0.81486,0.15015,0.0010375,0,0
-0.0010375,0.1492,0.81474,-0.1492,0.0010375,-0.0010375,-0.15015,0.81486,0.15015,0.0010375,0,0
-0.0010375,0.1492,0.81474,-0.1492,0.0010375,-0.0010375,-0.15015,0.81486,0.15015,0.0010375,0,0
-0.0010375,0.1492,0.81474,-0.1492,0.0010375,-0.0010375,-0.15015,0.81486,0.15015,0.0010375,0,0
-0.0010375,0.1492,0.81474,-0.1492,0.0010375,-0.0010375,-0.15015,0.81486,0.15015,0.0010375,0,0
-0.0010375,0.1492,0.81474,-0.1492,0.0010375,-0.0010375,-0.15015,0.81486,0.15015,0.0010375,0,0
-0.0010375,0.1492,0.81474,-0.1492,0.0010375,-0.0010375,-0.15015,0.81486,0.15015,0.0010375,0,0
-0.0010375,0.1492,0.81474,-0.1492,0.0010375,-0.0010375,-0.15015,0.81486,0.15015,0.0010375,0,0
-0.0010375,0.1492,0.81474,-0.1492,0.0010375,-0.0010375,-0.15015,0.81486,0.15015,0.0010375,0,0
-0.0010375,0.1492,0.81474,-0.1492,0.0010375,-0.0010375,-0.15015,0.81486,0.15015,0.0010375,0,0
-0.0010375,0.1492,0.81474,-0.1492,0.0010375,-0.0010375,-0.15015,0.81486,0.15015,0.0010375,0,0
-0.0010375,0.1492,0.81474,-0.1492,0.0010375,-0.0010375,-0.15015,0.81486,0.15015,0.0010375,0,0
-0.0010375,0.1492,0.81474,-0.1492,0.0010375,-0.0010375,-0.15015,0.81486,0.15015,0.0010375,0,0
-0.0010375,0.1492,0.81474,-0.1492,0.0010375,-0.0010375,-0.15015,0.81486,0.15015,0.0010375,0,0
-0.0010375,0.1492,0.81474,-0.1492,0.0010375,-0.0010375,-0.15015,0.81486,0.15015,0.0010375,0,0
-0.0010375,0.1492,0.81474,-0.1492,0.0010375,-0.0010375,-0.15015,0.81486,0.15015,0.0010375,0,0
-0.0010375,0.1492,0.81474,-0.1492,0.0010375,-0.0010375,-0.15015,0.81486,0.15015,0.0010375,0,0
-0.0010375,0.1492,0.81474,-0.1492,0.0010375,-0.0010375,-0.15015,0.81486,0.15015,0.0010375,0,0
-0.0010375,0.1492,0.81474,-0.1492,0.0010375,-0.0010375,-0.15015,0.81486,0.15015,0.0010375,0,0
-0.0010375,0.1492,0.81474,-0.1492,0.0010375,-0.0010375,-0.15015,0.81486,0.15015,0.0010375,0,0
-0.0010375,0.1492,0.81474,-0.1492,0.0010375,-0.0010375,-0.15015,0.81486,0.15015,0.0010375,0,0
-0.0010375,0.1492,0.81474,-0.1492,0.0010375,-0.0010375,-0.15015,0.81486,0.15015,0.0010375,0,0
-0.0010375,0.1492,0.81474,-0.1492,0.0010375,-0.0010375,-0.15015,0.81486,0.15015,0.0010375,0,0
-0.0010375,0.1492,0.81474,-0.1492,0.0010375,-0.0010375,-0.15015,0.81486,0.15015,0.0010375,0,0
-0.0010375,0.1492,0.81474,-0.1492,0.0010375,-0.0010375,-0.15015,0.81486,0.15015,0.0010375,0,0
-0.0010375,0.1492,0.81474,-0.1492,0.0010375,-0.0010375,-0.15015,0.81486,0.15015,0.0010375,0,0
-0.0010375,0.1492,0.81474,-0.1492,0.0010375,-0.0010375,-0.15015,0.81486,0.15015,0.0010375,0,0
-0.0010375,0.1492,0.81474,-0.1492,0.0010375,-0.0010375,-0.15015,0.81486,0.15015,0.0010375,0,0
-0.0010375,0.1492,0.81474,-0.1492,0.0010375,-0.0010375,-0.15015,0.81486,0.15015,0.0010375,0,0
-0.0010375,0.1492,0.81474,-0.1492,0.0010375,-0.0010375,-0.15015,0.81486,0.15015,0.0010375,0,0
-0.0010375,0.1492,0.81474,-0.1492,0.0010375,-0.0010375,-0.15015,0.81486,0.15015,0.0010375,0,0
-0.0010375,0.1492,0.81474,-0.1492,0.0010375,-0.0010375,-0.15015,0.81486,0.15015,0.0010375,0,0
-0.0010375,0.1492,0.81474,-0.1492,0.0010375,-0.0010375,-0.15015,0.81486,0.15015,0.0010375,0,0
-0.0010375,0.1492,0.81474,-0.1492,0.0010375,-0.0010375,-0.15015,0.81486,0.15015,0.0010375,0,0
-0.0010375,0.1492,0.81474,-0.1492,0.0010375,-0.0010375,-0.15015,0.81486,0.15015,0.0010375,0,0
-0.0010375,0.1492,0.81474,-0.1492,0.0010375,-0.0010375,-0.15015,0.81486,0.15015,0.0010375,0,0
-0.0010375,0.1492,0.81474,-0.1492,0.0010375,-0.0010375,-0.15015,0.81486,0.15015,0.0010375,0,0
-0.0010375,0.1492,0.81474,-0.1492,0.0010375,-0.0010375,-0.15015,0.81486,0.15015,0.0010375,0,0
-0.0010375,0.1492,0.81474,-0.1492,0.0010375,-0.0010375,-0.15015,0.81486,0.15015,0.0010375,0,0
-0.0010375,0.1492,0.81474,-0.1492,0.0010375,-0.0010375,-0.15015,0.81486,0.15015,0.0010375,0,0
-0.0010375,0.1492,0.81474,-0.1492,0.0010375,-0.0010375,-0.15015,0.81486,0.15015,0.0010375,0,0
-0.0010375,0.1492,0.81474,-0.1492,0.0010375,-0.0010375,-0.15015,0.81486,0.15015,0.0010375,0,0
-0.0010375,0.1492,0.81474,-0.1492,0.0010375,-0.0010375,-0.15015,0.81486,0.15015,0.0010375,0,0
-0.0010375,0.1492,0.81474,-0.1492,0.0010375,-0.0010375,-0.15015,0.81486,0.15015,0.0010375,0,0
-0.0010375,0.1492,0.81474,-0.1492,0.0010375,-0.0010375,-0.15015,0.81486,0.15015,0.0010375,0,0
-0.0010375,0.1492,0.81474,-0.1492,0.0010375,-0.0010375,-0.15015,0.81486,0.15015,0.0010375,0,0
-0.0010375,0.1492,0.81474,-0.1492,0.0010375,-0.0010375,-0.15015,0.81486,0.15015,0.0010375,0,0
-0.0010375,0.1492,0.81474,-0.1492,0.0010375,-0.0010375,-0.15015,0.81486,0.15015,0.0010375,0,0
-0.0010375,0.1492,0.81474,-0.1492,0.0010375,-0.0010375,-0.15015,0.81486,0.15015,0.0010375,0,0
-0.0010375,0.1492,0.81474,-0.1492,0.0010375,-0.0010375,-0.15015,0.81486,0.15015,0.0010375,0,0
-0.0010375,0.1492,0.81474,-0.1492,0.0010375,-0.0010375,-0.15015,0.81486,0.15015,0.0010375,0,0
-0.0010375,0.1492,0.81474,-0.1492,0.0010375,-0.0010375,-0.15015,0.81486,0.15015,0.0010375,0,0
-0.0010375,0.1492,0.81474,-0.1492,0.0010375,-0.0010375,-0.15015,0.81486,0.15015,0.0010375,0,0
-0.0010375,0.1492,0.81474,-0.1492,0.0010375,-0.0010375,-0.15015,0.81486,0.15015,0.0010375,0,0
-0.0010375,0.1492,0.81474,-0.1492,0.0010375,-0.0010375,-0.15015,0.81486,0.15015,0.0010375,0,0
-0.0010375,0.1492,0.81474,-0.1492,0.0010375,-0.0010375,-0.15015,0.81486,0.15015,0.0010375,0,0
-0.0010375,0.1492,0.81474,-0.1492,0.0010375,-0.0010375,-0.15015,0.81486,0.15015,0.0010375,0,0
-0.0010375,0.1492,0.81474,-0.1492,0.0010375,-0.0010375,-0.15015,0.81486,0.15015,0.0010375,0,0
-0.0010375,0.1492,0.81474,-0.1492,0.0010375,-0.0010375,-0.15015,0.81486,0.15015,0.0010375,0,0
-0.0010375,0.1492,0.81474,-0.1492,0.0010375,-0.0010375,-0.15015,0.81486,0.15015,0.0010375,0,0
-0.0010375,0.1492,0.81474,-0.1492,0.0010375,-0.0010375,-0.15015,0.81486,0.15015,0.0010375,0,0
-0.0010375,0.1492,0.81474,-0.1492,0.0010375,-0.0010375,-0.15015,0.81486,0.15015,0.0010375,0,0
-0.0010375,0.1492,0.81474,-0.1492,0.0010375,-0.0010375,-0.15015,0.81486,0.15015,0.0010375,0,0
-0.0010375,0.1492,0.81474,-0.1492,0.0010375,-0.0010375,-0.15015,0.81486,0.15015,0.0010375,0,0
-0.0010375,0.1492,0.81474,-0.1492,0.0010375,-0.0010375,-0.15015,0.81486,0.15015,0.0010375,0,0
-0.0010375,0.1492,0.81474,-0.1492,0.0010375,-0.0010375,-0.15015,0.81486,0.15015,0.0010375,0,0
-0.0010375,0.1492,0.81474,-0.1492,0.0010375,-0.0010375,-0.15015,0.81486,0.15015,0.0010375,0,0
